"","date","state","fips","cases","deaths"
"1902",2020-04-06,"kansas",20,853,25
"1903",2020-04-06,"kentucky",21,1057,52
"1904",2020-04-06,"louisiana",22,14867,512
"1905",2020-04-06,"maine",23,499,10
"1906",2020-04-06,"maryland",24,4045,92
"1907",2020-04-06,"massachusetts",25,13837,260
"1908",2020-04-06,"michigan",26,17129,727
"1909",2020-04-06,"minnesota",27,986,30
"1910",2020-04-06,"mississippi",28,1738,51
"1911",2020-04-06,"missouri",29,2722,56
"1912",2020-04-06,"montana",30,319,6
"1913",2020-04-06,"nebraska",31,437,10
"1914",2020-04-06,"nevada",32,1971,58
"1915",2020-04-06,"new hampshire",33,715,9
"1916",2020-04-06,"new jersey",34,41090,1005
"1917",2020-04-06,"new mexico",35,686,12
"1918",2020-04-06,"new york",36,132061,6130
"1919",2020-04-06,"north carolina",37,2870,40
"1920",2020-04-06,"north dakota",38,225,3
"1921",2020-04-06,"northern mariana islands",69,8,1
"1922",2020-04-06,"ohio",39,4450,142
"1923",2020-04-06,"oklahoma",40,1326,51
"1924",2020-04-06,"oregon",41,1132,29
"1925",2020-04-06,"pennsylvania",42,13074,169
"1926",2020-04-06,"puerto rico",72,513,21
"1927",2020-04-06,"rhode island",44,1082,27
"1928",2020-04-06,"south carolina",45,2232,48
"1929",2020-04-06,"south dakota",46,288,4
"1930",2020-04-06,"tennessee",47,3753,65
"1931",2020-04-06,"texas",48,8104,159
"1932",2020-04-06,"utah",49,1662,13
"1933",2020-04-06,"vermont",50,543,23
"1934",2020-04-06,"virgin islands",78,43,1
"1935",2020-04-06,"virginia",51,2877,54
"1936",2020-04-06,"washington",53,8384,383
"1937",2020-04-06,"west virginia",54,345,4
"1938",2020-04-06,"wisconsin",55,2440,83
"1939",2020-04-06,"wyoming",56,212,0
"1940",2020-04-07,"alabama",1,2197,64
"1941",2020-04-07,"alaska",2,211,4
"1942",2020-04-07,"arizona",4,2575,77
"1943",2020-04-07,"arkansas",5,997,18
"1944",2020-04-07,"california",6,17540,447
"1945",2020-04-07,"colorado",8,5429,179
"1946",2020-04-07,"connecticut",9,7781,277
"1947",2020-04-07,"delaware",10,928,16
"1948",2020-04-07,"district of columbia",11,1211,24
"1949",2020-04-07,"florida",12,14739,295
"1950",2020-04-07,"georgia",13,9156,348
"1951",2020-04-07,"guam",66,274,4
"1952",2020-04-07,"hawaii",15,408,5
"1953",2020-04-07,"idaho",16,1210,15
"1954",2020-04-07,"illinois",17,13549,384
"1955",2020-04-07,"indiana",18,5507,173
"1956",2020-04-07,"iowa",19,1048,26
"1957",2020-04-07,"kansas",20,905,30
"1958",2020-04-07,"kentucky",21,1289,66
"1959",2020-04-07,"louisiana",22,16284,582
"1960",2020-04-07,"maine",23,519,12
"1961",2020-04-07,"maryland",24,4371,104
"1962",2020-04-07,"massachusetts",25,15202,356
"1963",2020-04-07,"michigan",26,18851,845
"1964",2020-04-07,"minnesota",27,1069,34
"1965",2020-04-07,"mississippi",28,1915,59
"1966",2020-04-07,"missouri",29,3037,79
"1967",2020-04-07,"montana",30,319,6
"1968",2020-04-07,"nebraska",31,490,12
"1969",2020-04-07,"nevada",32,2101,60
"1970",2020-04-07,"new hampshire",33,747,13
"1971",2020-04-07,"new jersey",34,44416,1232
"1972",2020-04-07,"new mexico",35,794,13
"1973",2020-04-07,"new york",36,141703,7185
"1974",2020-04-07,"north carolina",37,3220,50
"1975",2020-04-07,"north dakota",38,237,4
"1976",2020-04-07,"northern mariana islands",69,8,2
"1977",2020-04-07,"ohio",39,4783,167
"1978",2020-04-07,"oklahoma",40,1470,67
"1979",2020-04-07,"oregon",41,1181,33
"1980",2020-04-07,"pennsylvania",42,14582,240
"1981",2020-04-07,"puerto rico",72,573,23
"1982",2020-04-07,"rhode island",44,1229,30
"1983",2020-04-07,"south carolina",45,2417,51
"1984",2020-04-07,"south dakota",46,320,6
"1985",2020-04-07,"tennessee",47,4010,72
"1986",2020-04-07,"texas",48,8968,177
"1987",2020-04-07,"utah",49,1737,13
"1988",2020-04-07,"vermont",50,575,23
"1989",2020-04-07,"virgin islands",78,45,1
"1990",2020-04-07,"virginia",51,3332,69
"1991",2020-04-07,"washington",53,8682,409
"1992",2020-04-07,"west virginia",54,412,4
"1993",2020-04-07,"wisconsin",55,2578,94
"1994",2020-04-07,"wyoming",56,221,0
"1995",2020-04-08,"alabama",1,2498,67
"1996",2020-04-08,"alaska",2,224,5
"1997",2020-04-08,"arizona",4,2726,80
"1998",2020-04-08,"arkansas",5,1077,18
"1999",2020-04-08,"california",6,19043,506
"2000",2020-04-08,"colorado",8,5655,192
"2001",2020-04-08,"connecticut",9,8781,335
"2002",2020-04-08,"delaware",10,1116,19
"2003",2020-04-08,"district of columbia",11,1440,27
"2004",2020-04-08,"florida",12,15690,322
"2005",2020-04-08,"georgia",13,10204,370
"2006",2020-04-08,"guam",66,409,4
"2007",2020-04-08,"hawaii",15,433,5
"2008",2020-04-08,"idaho",16,1232,19
"2009",2020-04-08,"illinois",17,15078,464
"2010",2020-04-08,"indiana",18,5943,203
"2011",2020-04-08,"iowa",19,1145,27
"2012",2020-04-08,"kansas",20,1055,38
"2013",2020-04-08,"kentucky",21,1393,73
"2014",2020-04-08,"louisiana",22,17030,652
"2015",2020-04-08,"maine",23,537,14
"2016",2020-04-08,"maryland",24,5529,124
"2017",2020-04-08,"massachusetts",25,16790,433
"2018",2020-04-08,"michigan",26,20220,959
"2019",2020-04-08,"minnesota",27,1154,39
"2020",2020-04-08,"mississippi",28,2003,67
"2021",2020-04-08,"missouri",29,3327,86
"2022",2020-04-08,"montana",30,332,6
"2023",2020-04-08,"nebraska",31,538,14
"2024",2020-04-08,"nevada",32,2318,80
"2025",2020-04-08,"new hampshire",33,788,18
"2026",2020-04-08,"new jersey",34,47437,1504
"2027",2020-04-08,"new mexico",35,865,16
"2028",2020-04-08,"new york",36,151271,8138
"2029",2020-04-08,"north carolina",37,3423,61
"2030",2020-04-08,"north dakota",38,251,4
"2031",2020-04-08,"northern mariana islands",69,11,2
"2032",2020-04-08,"ohio",39,5149,193
"2033",2020-04-08,"oklahoma",40,1523,79
"2034",2020-04-08,"oregon",41,1239,38
"2035",2020-04-08,"pennsylvania",42,16414,313
"2036",2020-04-08,"puerto rico",72,620,24
"2037",2020-04-08,"rhode island",44,1450,35
"2038",2020-04-08,"south carolina",45,2552,63
"2039",2020-04-08,"south dakota",46,393,6
"2040",2020-04-08,"tennessee",47,4246,83
"2041",2020-04-08,"texas",48,9897,195
"2042",2020-04-08,"utah",49,1860,13
"2043",2020-04-08,"vermont",50,605,23
"2044",2020-04-08,"virgin islands",78,45,1
"2045",2020-04-08,"virginia",51,3644,75
"2046",2020-04-08,"washington",53,9097,430
"2047",2020-04-08,"west virginia",54,483,4
"2048",2020-04-08,"wisconsin",55,2756,107
"2049",2020-04-08,"wyoming",56,230,0
"2050",2020-04-09,"alabama",1,2838,78
"2051",2020-04-09,"alaska",2,233,5
"2052",2020-04-09,"arizona",4,3018,89
"2053",2020-04-09,"arkansas",5,1146,21
"2054",2020-04-09,"california",6,20191,548
"2055",2020-04-09,"colorado",8,6202,227
"2056",2020-04-09,"connecticut",9,9784,380
"2057",2020-04-09,"delaware",10,1209,23
"2058",2020-04-09,"district of columbia",11,1523,32
"2059",2020-04-09,"florida",12,16819,370
"2060",2020-04-09,"georgia",13,10885,412
"2061",2020-04-09,"guam",66,542,4
"2062",2020-04-09,"hawaii",15,440,6
"2063",2020-04-09,"idaho",16,1353,24
"2064",2020-04-09,"illinois",17,16422,534
"2065",2020-04-09,"indiana",18,6351,246
"2066",2020-04-09,"iowa",19,1270,27
"2067",2020-04-09,"kansas",20,1116,42
"2068",2020-04-09,"kentucky",21,1525,84
"2069",2020-04-09,"louisiana",22,18283,702
"2070",2020-04-09,"maine",23,560,16
"2071",2020-04-09,"maryland",24,6185,139
"2072",2020-04-09,"massachusetts",25,18941,503
"2073",2020-04-09,"michigan",26,21375,1076
"2074",2020-04-09,"minnesota",27,1242,50
"2075",2020-04-09,"mississippi",28,2260,76
"2076",2020-04-09,"missouri",29,3539,94
"2077",2020-04-09,"montana",30,354,6
"2078",2020-04-09,"nebraska",31,594,15
"2079",2020-04-09,"nevada",32,2456,82
"2080",2020-04-09,"new hampshire",33,819,21
"2081",2020-04-09,"new jersey",34,51027,1700
"2082",2020-04-09,"new mexico",35,989,17
"2083",2020-04-09,"new york",36,162036,9166
"2084",2020-04-09,"north carolina",37,3651,74
"2085",2020-04-09,"north dakota",38,269,5
"2086",2020-04-09,"northern mariana islands",69,11,2
"2087",2020-04-09,"ohio",39,5513,213
"2088",2020-04-09,"oklahoma",40,1683,80
"2089",2020-04-09,"oregon",41,1321,44
"2090",2020-04-09,"pennsylvania",42,18379,344
"2091",2020-04-09,"puerto rico",72,683,33
"2092",2020-04-09,"rhode island",44,1727,43
"2093",2020-04-09,"south carolina",45,2792,67
"2094",2020-04-09,"south dakota",46,447,6
"2095",2020-04-09,"tennessee",47,4456,95
"2096",2020-04-09,"texas",48,11372,228
"2097",2020-04-09,"utah",49,1980,13
"2098",2020-04-09,"vermont",50,628,23
"2099",2020-04-09,"virgin islands",78,46,1
"2100",2020-04-09,"virginia",51,4041,109
"2101",2020-04-09,"washington",53,9608,456
"2102",2020-04-09,"west virginia",54,524,5
"2103",2020-04-09,"wisconsin",55,2885,116
"2104",2020-04-09,"wyoming",56,303,0
"2105",2020-04-10,"alabama",1,3008,80
"2106",2020-04-10,"alaska",2,244,5
"2107",2020-04-10,"arizona",4,3112,97
"2108",2020-04-10,"arkansas",5,1202,24
"2109",2020-04-10,"california",6,21366,594
"2110",2020-04-10,"colorado",8,6510,253
"2111",2020-04-10,"connecticut",9,10538,448
"2112",2020-04-10,"delaware",10,1326,32
"2113",2020-04-10,"district of columbia",11,1660,38
"2114",2020-04-10,"florida",12,17960,418
"2115",2020-04-10,"georgia",13,11859,425
"2116",2020-04-10,"guam",66,577,4
"2117",2020-04-10,"hawaii",15,463,8
"2118",2020-04-10,"idaho",16,1397,25
"2119",2020-04-10,"illinois",17,17887,607
"2120",2020-04-10,"indiana",18,6907,300
"2121",2020-04-10,"iowa",19,1388,31
"2122",2020-04-10,"kansas",20,1180,50
"2123",2020-04-10,"kentucky",21,1702,90
"2124",2020-04-10,"louisiana",22,19253,755
"2125",2020-04-10,"maine",23,586,17
"2126",2020-04-10,"maryland",24,6968,172
"2127",2020-04-10,"massachusetts",25,20974,599
"2128",2020-04-10,"michigan",26,22646,1280
"2129",2020-04-10,"minnesota",27,1335,57
"2130",2020-04-10,"mississippi",28,2469,82
"2131",2020-04-10,"missouri",29,3799,105
"2132",2020-04-10,"montana",30,365,6
"2133",2020-04-10,"nebraska",31,678,18
"2134",2020-04-10,"nevada",32,2606,86
"2135",2020-04-10,"new hampshire",33,885,22
"2136",2020-04-10,"new jersey",34,54588,1932
"2137",2020-04-10,"new mexico",35,1090,19
"2138",2020-04-10,"new york",36,172830,10162
"2139",2020-04-10,"north carolina",37,3906,78
"2140",2020-04-10,"north dakota",38,278,7
"2141",2020-04-10,"northern mariana islands",69,11,2
"2142",2020-04-10,"ohio",39,5879,231
"2143",2020-04-10,"oklahoma",40,1794,88
"2144",2020-04-10,"oregon",41,1371,48
"2145",2020-04-10,"pennsylvania",42,20128,435
"2146",2020-04-10,"puerto rico",72,725,39
"2147",2020-04-10,"rhode island",44,2015,49
"2148",2020-04-10,"south carolina",45,3065,72
"2149",2020-04-10,"south dakota",46,536,6
"2150",2020-04-10,"tennessee",47,4793,104
"2151",2020-04-10,"texas",48,12290,246
"2152",2020-04-10,"utah",49,2103,17
"2153",2020-04-10,"vermont",50,679,24
"2154",2020-04-10,"virgin islands",78,46,1
"2155",2020-04-10,"virginia",51,4508,121
"2156",2020-04-10,"washington",53,9887,483
"2157",2020-04-10,"west virginia",54,537,5
"2158",2020-04-10,"wisconsin",55,3068,131
"2159",2020-04-10,"wyoming",56,320,0
"2160",2020-04-11,"alabama",1,3262,93
"2161",2020-04-11,"alaska",2,255,6
"2162",2020-04-11,"arizona",4,3393,112
"2163",2020-04-11,"arkansas",5,1228,25
"2164",2020-04-11,"california",6,22421,632
"2165",2020-04-11,"colorado",8,6893,274
"2166",2020-04-11,"connecticut",9,11510,494
"2167",2020-04-11,"delaware",10,1479,33
"2168",2020-04-11,"district of columbia",11,1778,47
"2169",2020-04-11,"florida",12,18978,445
"2170",2020-04-11,"georgia",13,12261,432
"2171",2020-04-11,"guam",66,681,5
"2172",2020-04-11,"hawaii",15,484,8
"2173",2020-04-11,"idaho",16,1407,27
"2174",2020-04-11,"illinois",17,19180,682
"2175",2020-04-11,"indiana",18,7435,330
"2176",2020-04-11,"iowa",19,1510,34
"2177",2020-04-11,"kansas",20,1282,55
"2178",2020-04-11,"kentucky",21,1851,94
"2179",2020-04-11,"louisiana",22,20014,806
"2180",2020-04-11,"maine",23,616,19
"2181",2020-04-11,"maryland",24,7694,207
"2182",2020-04-11,"massachusetts",25,22860,686
"2183",2020-04-11,"michigan",26,23853,1391
"2184",2020-04-11,"minnesota",27,1427,64
"2185",2020-04-11,"mississippi",28,2642,93
"2186",2020-04-11,"missouri",29,4024,116
"2187",2020-04-11,"montana",30,377,6
"2188",2020-04-11,"nebraska",31,718,18
"2189",2020-04-11,"nevada",32,2720,111
"2190",2020-04-11,"new hampshire",33,929,23
"2191",2020-04-11,"new jersey",34,58151,2183
"2192",2020-04-11,"new mexico",35,1174,20
"2193",2020-04-11,"new york",36,182990,11159
"2194",2020-04-11,"north carolina",37,4310,86
"2195",2020-04-11,"north dakota",38,293,7
"2196",2020-04-11,"northern mariana islands",69,11,2
"2197",2020-04-11,"ohio",39,6251,247
"2198",2020-04-11,"oklahoma",40,1868,93
"2199",2020-04-11,"oregon",41,1447,51
"2200",2020-04-11,"pennsylvania",42,21774,515
"2201",2020-04-11,"puerto rico",72,788,42
"2202",2020-04-11,"rhode island",44,2349,56
"2203",2020-04-11,"south carolina",45,3207,80
"2204",2020-04-11,"south dakota",46,626,6
"2205",2020-04-11,"tennessee",47,4983,107
"2206",2020-04-11,"texas",48,13208,265
"2207",2020-04-11,"utah",49,2208,18
"2208",2020-04-11,"vermont",50,711,24
"2209",2020-04-11,"virgin islands",78,51,1
"2210",2020-04-11,"virginia",51,5076,130
"2211",2020-04-11,"washington",53,10224,498
"2212",2020-04-11,"west virginia",54,593,6
"2213",2020-04-11,"wisconsin",55,3213,141
"2214",2020-04-11,"wyoming",56,343,0
"2215",2020-04-12,"alabama",1,3583,93
"2216",2020-04-12,"alaska",2,270,6
"2217",2020-04-12,"arizona",4,3539,117
"2218",2020-04-12,"arkansas",5,1280,27
"2219",2020-04-12,"california",6,23323,676
"2220",2020-04-12,"colorado",8,7303,290
"2221",2020-04-12,"connecticut",9,12035,554
"2222",2020-04-12,"delaware",10,1625,35
"2223",2020-04-12,"district of columbia",11,1875,50
"2224",2020-04-12,"florida",12,19855,460
"2225",2020-04-12,"georgia",13,12103,438
"2226",2020-04-12,"guam",66,716,5
"2227",2020-04-12,"hawaii",15,497,9
"2228",2020-04-12,"idaho",16,1425,27
"2229",2020-04-12,"illinois",17,20852,727
"2230",2020-04-12,"indiana",18,7928,343
"2231",2020-04-12,"iowa",19,1587,41
"2232",2020-04-12,"kansas",20,1337,56
"2233",2020-04-12,"kentucky",21,1963,98
"2234",2020-04-12,"louisiana",22,20595,840
"2235",2020-04-12,"maine",23,633,19
"2236",2020-04-12,"maryland",24,8225,236
"2237",2020-04-12,"massachusetts",25,25475,756
"2238",2020-04-12,"michigan",26,24494,1486
"2239",2020-04-12,"minnesota",27,1621,70
"2240",2020-04-12,"mississippi",28,2781,96
"2241",2020-04-12,"missouri",29,4160,116
"2242",2020-04-12,"montana",30,387,6
"2243",2020-04-12,"nebraska",31,805,18
"2244",2020-04-12,"nevada",32,2860,113
"2245",2020-04-12,"new hampshire",33,985,23
"2246",2020-04-12,"new jersey",34,61850,2350
"2247",2020-04-12,"new mexico",35,1245,26
"2248",2020-04-12,"new york",36,191425,12116
"2249",2020-04-12,"north carolina",37,4520,86
"2250",2020-04-12,"north dakota",38,308,8
"2251",2020-04-12,"northern mariana islands",69,11,2
"2252",2020-04-12,"ohio",39,6605,253
"2253",2020-04-12,"oklahoma",40,1970,96
"2254",2020-04-12,"oregon",41,1527,52
"2255",2020-04-12,"pennsylvania",42,22955,525
"2256",2020-04-12,"puerto rico",72,897,44
"2257",2020-04-12,"rhode island",44,2665,63
"2258",2020-04-12,"south carolina",45,3319,82
"2259",2020-04-12,"south dakota",46,729,6
"2260",2020-04-12,"tennessee",47,5144,107
"2261",2020-04-12,"texas",48,13776,288
"2262",2020-04-12,"utah",49,2305,18
"2263",2020-04-12,"vermont",50,727,26
"2264",2020-04-12,"virgin islands",78,51,1
"2265",2020-04-12,"virginia",51,5273,141
"2266",2020-04-12,"washington",53,10411,511
"2267",2020-04-12,"west virginia",54,615,8
"2268",2020-04-12,"wisconsin",55,3341,145
"2269",2020-04-12,"wyoming",56,364,0
"2270",2020-04-13,"alabama",1,3805,104
"2271",2020-04-13,"alaska",2,275,6
"2272",2020-04-13,"arizona",4,3702,122
"2273",2020-04-13,"arkansas",5,1475,30
"2274",2020-04-13,"california",6,24334,725
"2275",2020-04-13,"colorado",8,7691,308
"2276",2020-04-13,"connecticut",9,13381,602
"2277",2020-04-13,"delaware",10,1761,41
"2278",2020-04-13,"district of columbia",11,1955,52
"2279",2020-04-13,"florida",12,21011,498
"2280",2020-04-13,"georgia",13,13125,479
"2281",2020-04-13,"guam",66,719,6
"2282",2020-04-13,"hawaii",15,502,9
"2283",2020-04-13,"idaho",16,1453,33
"2284",2020-04-13,"illinois",17,22025,800
"2285",2020-04-13,"indiana",18,8236,350
"2286",2020-04-13,"iowa",19,1710,44
"2287",2020-04-13,"kansas",20,1382,63
"2288",2020-04-13,"kentucky",21,2048,106
"2289",2020-04-13,"louisiana",22,21016,884
"2290",2020-04-13,"maine",23,698,19
"2291",2020-04-13,"maryland",24,8936,262
"2292",2020-04-13,"massachusetts",25,26867,844
"2293",2020-04-13,"michigan",26,25487,1601
"2294",2020-04-13,"minnesota",27,1650,70
"2295",2020-04-13,"mississippi",28,2942,98
"2296",2020-04-13,"missouri",29,4388,136
"2297",2020-04-13,"montana",30,394,7
"2298",2020-04-13,"nebraska",31,870,19
"2299",2020-04-13,"nevada",32,3036,114
"2300",2020-04-13,"new hampshire",33,1020,23
"2301",2020-04-13,"new jersey",34,64584,2443
"2302",2020-04-13,"new mexico",35,1345,31
"2303",2020-04-13,"new york",36,197973,12998
"2304",2020-04-13,"north carolina",37,4788,91
"2305",2020-04-13,"north dakota",38,331,9
"2306",2020-04-13,"northern mariana islands",69,11,2
"2307",2020-04-13,"ohio",39,6975,274
"2308",2020-04-13,"oklahoma",40,2069,98
"2309",2020-04-13,"oregon",41,1584,53
"2310",2020-04-13,"pennsylvania",42,24295,563
"2311",2020-04-13,"puerto rico",72,903,45
"2312",2020-04-13,"rhode island",44,2976,73
"2313",2020-04-13,"south carolina",45,3439,87
"2314",2020-04-13,"south dakota",46,867,6
"2315",2020-04-13,"tennessee",47,5483,114
"2316",2020-04-13,"texas",48,14487,320
"2317",2020-04-13,"utah",49,2368,18
"2318",2020-04-13,"vermont",50,748,27
"2319",2020-04-13,"virgin islands",78,51,1
"2320",2020-04-13,"virginia",51,5746,149
"2321",2020-04-13,"washington",53,10538,525
"2322",2020-04-13,"west virginia",54,638,9
"2323",2020-04-13,"wisconsin",55,3428,155
"2324",2020-04-13,"wyoming",56,373,1
"2325",2020-04-14,"alabama",1,3953,114
"2326",2020-04-14,"alaska",2,283,7
"2327",2020-04-14,"arizona",4,3806,131
"2328",2020-04-14,"arkansas",5,1498,32
"2329",2020-04-14,"california",6,25758,778
"2330",2020-04-14,"colorado",8,7941,329
"2331",2020-04-14,"connecticut",9,13989,671
"2332",2020-04-14,"delaware",10,1926,43
"2333",2020-04-14,"district of columbia",11,2058,67
"2334",2020-04-14,"florida",12,21620,570
"2335",2020-04-14,"georgia",13,13913,517
"2336",2020-04-14,"guam",66,721,6
"2337",2020-04-14,"hawaii",15,511,9
"2338",2020-04-14,"idaho",16,1464,39
"2339",2020-04-14,"illinois",17,23247,878
"2340",2020-04-14,"indiana",18,8527,387
"2341",2020-04-14,"iowa",19,1899,44
"2342",2020-04-14,"kansas",20,1438,69
"2343",2020-04-14,"kentucky",21,2210,115
"2344",2020-04-14,"louisiana",22,21518,1013
"2345",2020-04-14,"maine",23,734,20
"2346",2020-04-14,"maryland",24,9472,302
"2347",2020-04-14,"massachusetts",25,28163,957
"2348",2020-04-14,"michigan",26,26844,1766
"2349",2020-04-14,"minnesota",27,1695,79
"2350",2020-04-14,"mississippi",28,3087,111
"2351",2020-04-14,"missouri",29,4686,151
"2352",2020-04-14,"montana",30,399,7
"2353",2020-04-14,"nebraska",31,930,21
"2354",2020-04-14,"nevada",32,3137,130
"2355",2020-04-14,"new hampshire",33,1091,27
"2356",2020-04-14,"new jersey",34,68824,2805
"2357",2020-04-14,"new mexico",35,1407,36
"2358",2020-04-14,"new york",36,205375,14001
"2359",2020-04-14,"north carolina",37,4992,116
"2360",2020-04-14,"north dakota",38,341,9
"2361",2020-04-14,"northern mariana islands",69,13,2
"2362",2020-04-14,"ohio",39,7280,324
"2363",2020-04-14,"oklahoma",40,2184,109
"2364",2020-04-14,"oregon",41,1633,55
"2365",2020-04-14,"pennsylvania",42,25591,746
"2366",2020-04-14,"puerto rico",72,923,45
"2367",2020-04-14,"rhode island",44,3251,80
"2368",2020-04-14,"south carolina",45,3553,97
"2369",2020-04-14,"south dakota",46,987,6
"2370",2020-04-14,"tennessee",47,5654,123
"2371",2020-04-14,"texas",48,15303,365
"2372",2020-04-14,"utah",49,2420,19
"2373",2020-04-14,"vermont",50,752,28
"2374",2020-04-14,"virgin islands",78,51,1
"2375",2020-04-14,"virginia",51,6170,154
"2376",2020-04-14,"washington",53,10694,552
"2377",2020-04-14,"west virginia",54,697,10
"2378",2020-04-14,"wisconsin",55,3555,172
"2379",2020-04-14,"wyoming",56,373,1
"2380",2020-04-15,"alabama",1,4241,123
"2381",2020-04-15,"alaska",2,291,7
"2382",2020-04-15,"arizona",4,3962,142
"2383",2020-04-15,"arkansas",5,1599,34
"2384",2020-04-15,"california",6,27107,885
"2385",2020-04-15,"colorado",8,8280,355
"2386",2020-04-15,"connecticut",9,14755,868
"2387",2020-04-15,"delaware",10,2014,46
"2388",2020-04-15,"district of columbia",11,2197,72
"2389",2020-04-15,"florida",12,22526,613
"2390",2020-04-15,"georgia",13,14583,569
"2391",2020-04-15,"guam",66,750,6
"2392",2020-04-15,"hawaii",15,524,9
"2393",2020-04-15,"idaho",16,1507,41
"2394",2020-04-15,"illinois",17,24593,958
"2395",2020-04-15,"indiana",18,8955,436
"2396",2020-04-15,"iowa",19,1995,53
"2397",2020-04-15,"kansas",20,1501,76
"2398",2020-04-15,"kentucky",21,2295,124
"2399",2020-04-15,"louisiana",22,21951,1103
"2400",2020-04-15,"maine",23,770,24
"2401",2020-04-15,"maryland",24,10096,413
"2402",2020-04-15,"massachusetts",25,29918,1108
"2403",2020-04-15,"michigan",26,27893,1919
"2404",2020-04-15,"minnesota",27,1809,87
"2405",2020-04-15,"mississippi",28,3360,122
"2406",2020-04-15,"missouri",29,4895,164
"2407",2020-04-15,"montana",30,404,7
"2408",2020-04-15,"nebraska",31,994,22
"2409",2020-04-15,"nevada",32,3212,137
"2410",2020-04-15,"new hampshire",33,1139,32
"2411",2020-04-15,"new jersey",34,71030,3156
"2412",2020-04-15,"new mexico",35,1484,36
"2413",2020-04-15,"new york",36,217130,14937
"2414",2020-04-15,"north carolina",37,5123,128
"2415",2020-04-15,"north dakota",38,365,9
"2416",2020-04-15,"northern mariana islands",69,13,2
"2417",2020-04-15,"ohio",39,7791,361
"2418",2020-04-15,"oklahoma",40,2263,123
"2419",2020-04-15,"oregon",41,1663,58
"2420",2020-04-15,"pennsylvania",42,26804,833
"2421",2020-04-15,"puerto rico",72,974,51
"2422",2020-04-15,"rhode island",44,3529,87
"2423",2020-04-15,"south carolina",45,3656,107
"2424",2020-04-15,"south dakota",46,1167,6
"2425",2020-04-15,"tennessee",47,5864,135
"2426",2020-04-15,"texas",48,16106,395
"2427",2020-04-15,"utah",49,2549,20
"2428",2020-04-15,"vermont",50,759,29
"2429",2020-04-15,"virgin islands",78,51,1
"2430",2020-04-15,"virginia",51,6499,195
"2431",2020-04-15,"washington",53,10783,572
"2432",2020-04-15,"west virginia",54,725,12
"2433",2020-04-15,"wisconsin",55,3721,184
"2434",2020-04-15,"wyoming",56,392,2
"2435",2020-04-16,"alabama",1,4404,137
"2436",2020-04-16,"alaska",2,298,7
"2437",2020-04-16,"arizona",4,4234,152
"2438",2020-04-16,"arkansas",5,1620,37
"2439",2020-04-16,"california",6,28142,971
"2440",2020-04-16,"colorado",8,8675,374
"2441",2020-04-16,"connecticut",9,15884,971
"2442",2020-04-16,"delaware",10,2075,52
"2443",2020-04-16,"district of columbia",11,2350,81
"2444",2020-04-16,"florida",12,23332,667
"2445",2020-04-16,"georgia",13,15644,611
"2446",2020-04-16,"guam",66,790,6
"2447",2020-04-16,"hawaii",15,535,9
"2448",2020-04-16,"idaho",16,1528,41
"2449",2020-04-16,"illinois",17,25734,1081
"2450",2020-04-16,"indiana",18,9542,477
"2451",2020-04-16,"iowa",19,2141,60
"2452",2020-04-16,"kansas",20,1593,80
"2453",2020-04-16,"kentucky",21,2429,131
"2454",2020-04-16,"louisiana",22,22532,1156
"2455",2020-04-16,"maine",23,796,27
"2456",2020-04-16,"maryland",24,10851,459
"2457",2020-04-16,"massachusetts",25,32181,1245
"2458",2020-04-16,"michigan",26,29119,2091
"2459",2020-04-16,"minnesota",27,1912,94
"2460",2020-04-16,"mississippi",28,3624,129
"2461",2020-04-16,"missouri",29,5111,170
"2462",2020-04-16,"montana",30,415,7
"2463",2020-04-16,"nebraska",31,1094,24
"2464",2020-04-16,"nevada",32,3321,142
"2465",2020-04-16,"new hampshire",33,1211,34
"2466",2020-04-16,"new jersey",34,75317,3518
"2467",2020-04-16,"new mexico",35,1597,44
"2468",2020-04-16,"new york",36,225761,15669
"2469",2020-04-16,"north carolina",37,5463,140
"2470",2020-04-16,"north dakota",38,393,9
"2471",2020-04-16,"northern mariana islands",69,13,2
"2472",2020-04-16,"ohio",39,8414,389
"2473",2020-04-16,"oklahoma",40,2357,131
"2474",2020-04-16,"oregon",41,1736,64
"2475",2020-04-16,"pennsylvania",42,28314,864
"2476",2020-04-16,"puerto rico",72,1043,56
"2477",2020-04-16,"rhode island",44,3838,105
"2478",2020-04-16,"south carolina",45,3931,109
"2479",2020-04-16,"south dakota",46,1310,7
"2480",2020-04-16,"tennessee",47,6077,142
"2481",2020-04-16,"texas",48,16928,428
"2482",2020-04-16,"utah",49,2687,21
"2483",2020-04-16,"vermont",50,768,34
"2484",2020-04-16,"virgin islands",78,51,1
"2485",2020-04-16,"virginia",51,6888,208
"2486",2020-04-16,"washington",53,11152,588
"2487",2020-04-16,"west virginia",54,739,13
"2488",2020-04-16,"wisconsin",55,3875,197
"2489",2020-04-16,"wyoming",56,393,2
"2490",2020-04-17,"alabama",1,4572,151
"2491",2020-04-17,"alaska",2,307,7
"2492",2020-04-17,"arizona",4,4507,174
"2493",2020-04-17,"arkansas",5,1695,37
"2494",2020-04-17,"california",6,29398,1050
"2495",2020-04-17,"colorado",8,9047,389
"2496",2020-04-17,"connecticut",9,16809,1036
"2497",2020-04-17,"delaware",10,2323,61
"2498",2020-04-17,"district of columbia",11,2476,86
"2499",2020-04-17,"florida",12,24745,725
"2500",2020-04-17,"georgia",13,16658,661
